YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201704,113932,689570,2,5.95,"NW","ALTON",39.53,-99.03,3931800,991800
201704,114677,687863,1,1.49,"NNE","RHEATOWN",36.25,-82.67,3615000,8240200
201704,114677,687864,1,.89,"NE","CHURCH HILL",36.53,-82.71,3631800,8242600
201704,114677,687865,1,1.32,"ESE","MC DONALD",35.11,-84.98,356600,8458800
201704,114677,687868,1,.89,"SW","DUNLAP",35.37,-85.39,3522200,8523400
201704,114677,687869,1,.89,"NW","FAIRMOUNT",35.19,-85.34,3511400,8520400
201704,114680,687882,1,1.33,"ESE","GLOVER HILL",35.06,-85.63,353600,8537800
201704,114680,687883,1,.56,"E","WHITWELL",35.2,-85.52,3512000,8531200
201704,114680,687884,1,.89,"SW","DUNLAP",35.37,-85.39,3522200,8523400
201704,114718,688072,1,2.14,"W","CEDAR GROVE",39.37,-84.97,3922200,8458200
201704,114718,688072,2,2.07,"W","CEDAR GROVE",39.3709,-84.9687,3922254,8458122
201704,114718,688072,3,2.12,"W","CEDAR GROVE",39.3718,-84.9697,3922308,8458182
201704,114718,688072,4,2.17,"W","CEDAR GROVE",39.3715,-84.9706,3922290,8458236
201704,114718,688073,1,.18,"S","STAVETOWN",39.3974,-85.0198,3923844,851188
201704,114718,688073,2,.34,"SSW","STAVETOWN",39.3953,-85.0221,3923718,851326
201704,114718,688073,3,.32,"SSW","STAVETOWN",39.3957,-85.0225,3923742,851350
201704,114718,688073,4,.16,"S","STAVETOWN",39.3977,-85.0204,3923862,851224
201704,114718,688074,1,2.58,"ENE","SEARCY XRDS",38.8634,-84.8052,3851804,8448312
201704,114718,688074,2,2.58,"ENE","SEARCY XRDS",38.8622,-84.8047,3851732,8448282
201704,114718,688074,3,2.55,"ENE","SEARCY XRDS",38.8621,-84.8053,3851726,8448318
201704,114718,688074,4,2.55,"ENE","SEARCY XRDS",38.8633,-84.8058,3851798,8448348
201704,114718,688075,1,0,"N","AURORA",39.07,-84.9,394200,8454000
201704,114718,688075,2,.02,"N","AURORA",39.0704,-84.9,394224,8454000
201704,114718,688075,3,.04,"NW","AURORA",39.0704,-84.9006,394224,8454036
201704,114718,688075,4,.03,"W","AURORA",39.07,-84.9005,394200,8454030
201704,114718,688077,1,1.07,"E","GREENDALE",39.12,-84.85,397200,8451000
201704,114718,688077,2,1.05,"E","GREENDALE",39.1196,-84.8504,397176,8451024
201704,114718,688077,3,1.01,"E","GREENDALE",39.1197,-84.8511,397182,8451066
201704,114718,688077,4,1.03,"E","GREENDALE",39.1202,-84.8508,397212,8451048
201704,114718,688078,1,1.62,"SE","BRIGHT",39.2027,-84.8297,3912162,8449782
201704,114718,688078,2,1.7,"SE","BRIGHT",39.2022,-84.8283,3912132,8449698
201704,114718,688078,3,1.72,"SE","BRIGHT",39.2015,-84.8286,3912090,8449716
201704,114718,688078,4,1.65,"SE","BRIGHT",39.2019,-84.8301,3912114,8449806
201704,114718,688079,1,1.27,"ENE","BRIGHT",39.23,-84.83,3913800,8449800
201704,114718,688079,2,1.27,"NE","BRIGHT",39.2306,-84.8306,3913836,8449836
201704,114718,688079,3,1.32,"NE","BRIGHT",39.231,-84.8297,3913860,8449782
201704,114718,688079,4,1.32,"ENE","BRIGHT",39.2306,-84.8294,3913836,8449764
201704,114718,688080,1,2.62,"ENE","DABNEY",39.0891,-85.3027,395346,8518162
201704,114718,688080,2,2.19,"E","VERSAILLES",39.0744,-85.2096,394464,8512576
201704,114718,688080,3,1.86,"ESE","CROSS PLAINS",38.9447,-85.166,3856682,859960
201704,114718,688080,4,1.11,"S","REXVILLE",38.9339,-85.3308,3856034,8519848
201704,114718,688081,1,1.71,"SSW","BRAYTOWN",38.7068,-85.1608,3842408,859648
201704,114718,688081,2,1.59,"SSW","BRAYTOWN",38.7078,-85.158,3842468,859480
201704,114718,688081,3,1.66,"NE","LAMB",38.6996,-85.1622,3841976,859732
201704,114718,688081,4,1.52,"NNE","LAMB",38.6985,-85.1646,3841910,859876
201704,114718,688082,1,0,"N","VEVAY",38.75,-85.07,3845000,854200
201704,114718,688082,2,.47,"ENE","VEVAY",38.7533,-85.0623,3845198,853738
201704,114718,688082,3,.62,"E","VEVAY",38.7486,-85.0587,3844916,853522
201704,114718,688082,4,.48,"S","VEVAY",38.7432,-85.0716,3844592,854296
201704,114718,688082,5,.43,"SW","VEVAY",38.7465,-85.0766,3844790,854596
201704,114720,688084,1,.88,"NE","EAGLE STATION",38.64,-85.01,3838400,85600
201704,114720,688084,2,.67,"ENE","EAGLE STATION",38.6337,-85.0084,3838022,85504
201704,114720,688084,3,.33,"SSE","EAGLE STATION",38.6257,-85.0176,3837542,851056
201704,114720,688084,4,.06,"W","EAGLE STATION",38.63,-85.0211,3837800,851266
201704,114720,688084,5,.5,"NNE","EAGLE STATION",38.6369,-85.017,3838214,851020
201704,114720,688085,1,.68,"SSW","SUGARTIT",38.9618,-84.657,3857708,8439420
201704,114720,688085,2,.59,"SW","SUGARTIT",38.9636,-84.6573,3857816,8439438
201704,114720,688085,3,.64,"SW","SUGARTIT",38.9633,-84.6583,3857798,8439498
201704,114720,688085,4,.72,"SW","SUGARTIT",38.9616,-84.6579,3857696,8439474
201704,114722,688087,1,.53,"E","BUCKEYE LAKE",39.93,-82.47,3955800,8228200
201704,114722,688088,1,.69,"N","CLAY LICK",40.08,-82.27,404800,8216200
201704,114723,688090,1,.88,"NW","WILLIAMSTOWN",38.64,-84.56,3838400,8433600
201704,114723,688091,1,.69,"S","DRY RIDGE",38.67,-84.58,3840200,8434800
201704,114751,688825,1,0,"N","GREENBRIER",36.43,-86.8,3625800,8648000
201704,114751,688826,1,0,"N","RIDGE TOP",36.38,-86.75,3622800,8645000
201704,114751,688828,1,0,"N","WARTRACE",35.53,-86.35,3531800,8621000
201704,114751,688830,1,0,"N","FLAT CREEK",35.4,-86.42,3524000,8625200
201704,114751,688831,1,.59,"ENE","CALHOUN",35.5346,-86.1612,3532076,869672
201704,114751,688832,1,0,"N","PLEASANT VIEW",35.77,-86.3,3546200,8618000
201704,114751,688833,1,0,"N","MANCHESTER",35.48,-86.08,3528800,864800
201704,114751,688834,1,0,"N","MANCHESTER",35.48,-86.08,3528800,864800
201704,114751,688835,1,0,"N","PORTLAND",36.58,-86.52,3634800,8631200
201704,114751,688836,1,0,"N","WATERTOWN",36.1,-86.13,366000,867800
201704,114751,688837,1,2,"N","WATERTOWN",36.129,-86.13,367740,867800
201704,114751,688838,1,0,"N","RAGSDALE",35.5,-86.02,3530000,861200
201704,114751,688839,1,1.16,"WSW","NEW MIDDLETON",36.1717,-86.0381,3610302,862286
201704,114751,688840,1,0,"N","CARTHAGE",36.25,-85.93,3615000,8555800
201704,115183,696635,1,4.82,"WNW","BIRMINGHAM",40.2861,-90.9089,4017166,9054534
201704,115183,696635,2,5.34,"N","RAY",40.2759,-90.4512,4016554,9027072
201704,115183,696635,3,1.21,"SE","RAY",40.1896,-90.4516,4011376,9027096
201704,115183,696635,4,1.63,"ENE","BLUFF CITY",40.1859,-90.2002,4011154,9012012
201704,115183,696635,5,.99,"ESE","BROWNING",40.1265,-90.3518,407590,9021108
201704,115183,696635,6,7.28,"SW","FREDERICK",39.986,-90.5131,3959160,9030786
201704,115183,696635,7,1.77,"S","ERWIN",40.1047,-90.6946,406282,9041676
201704,115183,696635,8,5.66,"SSW","HUNTSVILLE",40.1052,-90.9135,406312,9054810
201704,115183,696644,1,8.44,"NNE","BEARDSTOWN",40.1265,-90.3518,407590,9021108
201704,115183,696644,2,6.14,"NE","BLUFF SPGS",40.0531,-90.2842,403186,9017052
201704,115183,696644,3,7.5,"NNE","NEWMANSVILLE",40.1111,-89.993,406666,8959580
201704,115183,696644,4,1.45,"ESE","ASHLAND",39.8727,-89.9945,3952362,8959670
201704,115183,696644,5,10.17,"WSW","HAGENER",39.8747,-90.5826,3952482,9034956
201704,115183,696644,6,4.99,"WSW","BEARDSTOWN",39.986,-90.5131,3959160,9030786
201704,115183,696654,1,5.56,"NE","BUZZVILLE",40.4357,-89.919,4026142,8955140
201704,115183,696654,2,2.98,"ENE","MANITO",40.436,-89.7173,4026160,8943038
201704,115183,696654,3,3.64,"WNW","ALLEN",40.319,-89.7145,4019140,8942870
201704,115183,696654,4,3.36,"SSW","LUTHER",40.1593,-89.6647,409558,8939882
201704,115183,696654,5,3.04,"SSE","KILBOURNE",40.1111,-89.993,406666,8959580
201704,115183,696654,6,5.44,"SSW","SNICARTE",40.0531,-90.2842,403186,9017052
201704,115183,696654,7,6.45,"W","SNICARTE",40.1265,-90.3518,407590,9021108
201704,115183,696654,8,2.7,"NNW","PATTERSON BAY",40.1859,-90.2002,4011154,9012012
201704,115183,696659,1,1.44,"NNW","TRAIL PARK GARDENS",40.7489,-89.5317,4044934,8931902
201704,115183,696659,2,2.85,"NE","PEKIN JCT",40.7488,-89.3311,4044928,8919866
201704,115183,696659,3,3.34,"S","DELAVAN",40.3217,-89.5473,4019302,8932838
201704,115183,696659,4,4.94,"WSW","WINKEL",40.319,-89.7145,4019140,8942870
201704,115183,696659,5,1.97,"ESE","PARKLAND",40.436,-89.7173,4026160,8943038
201704,115183,696659,6,8.94,"W","PARKLAND",40.4357,-89.919,4026142,8955140
201704,115183,696687,1,1.44,"WNW","OAKFORD",40.1111,-89.993,406666,8959580
201704,115183,696687,2,2.04,"N","HUBLEY",40.1593,-89.6647,409558,8939882
201704,115183,696687,3,3.88,"SSW","ATHENS",39.9033,-89.7706,3954198,8946236
201704,115183,696687,4,3.92,"WSW","TALLULA",39.9015,-89.994,3954090,8959640
201704,115183,696689,1,2.81,"N","NAPLES",39.7907,-90.5974,3947442,9035844
201704,115183,696689,2,3.71,"NE","BLUFFS",39.7895,-90.4828,3947370,9028968
201704,115183,696689,3,3.45,"NE","MERRITT",39.7533,-90.3716,3945198,9022296
201704,115183,696689,4,5.43,"ESE","RIGGSTON",39.666,-90.3379,3939960,9020274
201704,115183,696689,5,1.65,"ESE","MANCHESTER",39.5202,-90.3019,3931212,9018114
201704,115183,696689,6,5.71,"WSW","GLASGOW",39.5219,-90.5807,3931314,9034842
201704,115183,696689,7,5.9,"WNW","GLASGOW",39.586,-90.5805,3935160,9034830
201704,115183,696689,8,4.03,"W","OXVILLE",39.6966,-90.6457,3941796,9038742
201704,115183,696691,1,3.16,"NNW","MEREDOSIA",39.8747,-90.5826,3952482,9034956
201704,115183,696691,2,3.34,"ENE","PRENTICE",39.8727,-89.9945,3952362,8959670
201704,115183,696691,3,4.19,"SSE","WAVERLY",39.5222,-89.9262,3931332,8955572
201704,115183,696691,4,4.97,"SW","MURRAYVILLE",39.5202,-90.3019,3931212,9018114
201704,115183,696691,5,1.16,"SSE","LYNNVILLE",39.666,-90.3379,3939960,9020274
201704,115183,696691,6,1.9,"SE","CHAPIN",39.7533,-90.3716,3945198,9022296
201704,115183,696691,7,2.73,"N","NEELYS",39.7895,-90.4828,3947370,9028968
201704,115183,696691,8,3.08,"SSW","MEREDOSIA",39.7907,-90.5974,3947442,9035844
201704,115183,696694,1,4.49,"WNW","PLEASANT PLAINS",39.9015,-89.994,3954090,8959640
201704,115183,696694,2,6.15,"ENE","LANESVILLE",39.8778,-89.2398,3952668,8914388
201704,115183,696694,3,5.27,"ESE","LANESVILLE",39.8119,-89.2639,3948714,8915834
201704,115183,696694,4,1.33,"E","BRECKENRIDGE",39.6974,-89.4252,3941844,8925512
201704,115183,696694,5,2.01,"S","NEW CITY",39.641,-89.5331,3938460,8931986
201704,115183,696694,6,.54,"SW","ZENOBIA",39.5236,-89.5356,3931416,8932136
201704,115183,696694,7,4.49,"WSW","LOWDER",39.5222,-89.9262,3931332,8955572
201704,115183,696696,1,1.83,"N","MT AUBURN",39.7965,-89.2674,3947790,8916044
201704,115183,696696,2,.42,"S","STONINGTON",39.624,-89.2011,3937440,8912066
201704,115183,696696,3,1.01,"SSE","RADFORD",39.5657,-89.0257,3933942,891542
201704,115183,696696,4,3.71,"SE","PANA",39.3459,-89.0263,3920754,891578
201704,115183,696696,5,.08,"WNW","HARVEL",39.3504,-89.5314,3921024,8931884
201704,115183,696696,6,4.57,"NNW","SICILY",39.641,-89.5331,3938460,8931986
201704,115183,696698,1,3.24,"WNW","TODDS PT",39.5798,-88.8094,3934788,8848564
201704,115183,696698,2,1.5,"NE","WINDSOR",39.4474,-88.5833,3926844,8834998
201704,115183,696698,3,4.15,"NE","SEXSON CORNER",39.4467,-88.4711,3926802,8828266
201704,115183,696698,4,1.61,"ESE","SIGEL",39.2145,-88.4709,3912870,8828254
201704,115183,696698,5,1.01,"SSW","HANSON",39.2174,-89.1395,3913044,898370
201704,115183,696698,6,4.72,"NNW","OCONEE",39.3468,-89.1383,3920808,898298
201704,115183,696698,7,3.82,"SW","TOWER HILL",39.3459,-89.0263,3920754,891578
201704,115183,696698,8,3.76,"S","MOWEAQUA",39.5657,-89.0257,3933942,891542
201704,115183,696700,1,3.12,"ENE","FAIRBANKS",39.7338,-88.4741,3944028,8828446
201704,115183,696700,2,1.56,"E","GAYS",39.4467,-88.4711,3926802,8828266
201704,115183,696700,3,4.45,"W","GAYS",39.4474,-88.5833,3926844,8834998
201704,115183,696700,4,6.43,"SW","BETHANY",39.5798,-88.8094,3934788,8848564
201704,115183,696703,1,.33,"WNW","URBANA",40.101,-88.2061,406060,8812366
201704,115183,696703,2,.96,"SE","HOMER ARPT",40.0187,-87.9393,401122,8756358
201704,115183,696703,3,4.32,"SE","BROADLANDS",39.8801,-87.9371,3952806,8756226
201704,115183,696703,4,4.7,"SW","PESOTUM",39.8808,-88.3424,3952848,8820544
201704,115183,696704,1,3.81,"ENE","BISMARCK",40.2835,-87.53,4017010,8731800
201704,115183,696704,2,2.69,"SSE","HUMRICK",39.8834,-87.5324,3953004,8731944
201704,115183,696704,3,1.42,"SSW","ALLERTON ARPT",39.8801,-87.9371,3952806,8756226
201704,115183,696704,4,6.17,"WSW","FAIRMOUNT",40.0187,-87.9393,401122,8756358
201704,115183,696706,1,3.39,"WNW","HAYES",39.8808,-88.3424,3952848,8820544
201704,115183,696706,2,5.99,"NNE","NEWMAN",39.8801,-87.9371,3952806,8756226
201704,115183,696706,3,2.35,"ESE","NEWMAN",39.7922,-87.9369,3947532,8756214
201704,115183,696706,4,.83,"SE","NEWMAN",39.7921,-87.9681,3947526,8758086
201704,115183,696706,5,7.84,"S","NEWMAN",39.6871,-87.966,3941226,8757960
201704,115183,696706,6,4.07,"ESE","HINDSBORO",39.6517,-88.063,3939102,883780
201704,115183,696706,7,4.78,"S","ARTHUR",39.6508,-88.4714,3939048,8828284
201704,115183,696706,8,.98,"NNW","ARTHUR",39.7338,-88.4741,3944028,8828446
201704,115183,696708,1,3.11,"WNW","PALERMO",39.8801,-87.9371,3952806,8756226
201704,115183,696708,2,.94,"N","QUAKER",39.8834,-87.5324,3953004,8731944
201704,115183,696708,3,2.99,"ESE","FERRELL",39.477,-87.5324,3928620,8731944
201704,115183,696708,4,4.53,"SW","MARLEY",39.481,-87.6884,3928860,8741304
201704,115183,696708,5,5.02,"SSW","KANSAS",39.4812,-87.96,3928872,8757600
201704,115183,696708,6,2.69,"WNW","MC COWN",39.7921,-87.9681,3947526,8758086
201704,115183,696708,7,1.23,"NW","MC COWN",39.7922,-87.9369,3947532,8756214
201704,115183,696710,1,6.19,"NW","COOKS MILLS",39.6508,-88.4714,3939048,8828284
201704,115183,696710,2,1.76,"W","OAKLAND",39.6517,-88.063,3939102,883780
201704,115183,696710,3,4.26,"NE","OAKLAND",39.6871,-87.966,3941226,8757960
201704,115183,696710,4,4.65,"SE","ASHMORE",39.4812,-87.96,3928872,8757600
201704,115183,696710,5,3.49,"S","ASHMORE",39.4797,-88.014,3928782,88840
201704,115183,696710,6,4.52,"SE","HUTTON",39.3803,-88.0127,3922818,88762
201704,115183,696710,7,2.75,"W","ETNA",39.373,-88.4707,3922380,8828242
201704,115183,696880,1,2.75,"W","LAKE MATTOON",39.373,-88.4707,3922380,8828242
201704,115183,696880,2,5,"NE","UNION CENTER",39.3803,-88.0127,3922818,88762
201704,115183,696880,3,2.87,"SE","HAZEL DELL",39.173,-88.0094,3910380,88564
201704,115183,696880,4,10.39,"S","NEOGA",39.1705,-88.4708,3910230,8828248
201704,115183,696906,1,2.19,"NNW","WESTFIELD",39.4797,-88.014,3928782,88840
201704,115183,696906,2,.45,"W","OLIVER",39.481,-87.6884,3928860,8741304
201704,115183,696906,3,3.64,"E","DENNISON",39.477,-87.5324,3928620,8731944
201704,115183,696906,4,4.06,"ESE","HATTON",39.3526,-87.5327,3921156,8731962
201704,115183,696906,5,1.71,"N","DARWIN",39.3047,-87.6212,3918282,8737272
201704,115183,696906,6,3.92,"SSE","DARWIN",39.2292,-87.5871,3913752,8735226
201704,115183,696906,7,1.07,"SW","YORK",39.1602,-87.6455,399612,8738730
201704,115183,696906,8,5.35,"SW","MORIAH",39.173,-88.0094,3910380,88564
201704,115183,696913,1,3.06,"NW","BEECHER CITY",39.2146,-88.8059,3912876,8848354
201704,115183,696913,2,2.82,"ENE","GREEN CREEK",39.2145,-88.4709,3912870,8828254
201704,115654,694928,2,.36,"ENE","ANDREWS",33.4518,-79.5642,3327108,7933852
201704,115654,694928,3,.3,"E","ANDREWS",33.4501,-79.5648,3327006,7933888
201704,115654,694928,4,.33,"E","ANDREWS",33.4499,-79.5643,3326994,7933858
201704,115654,694929,1,.62,"NW","ITALY",33.4555,-79.5585,3327330,7933510
201704,115654,694929,2,.56,"NW","ITALY",33.4554,-79.5573,3327324,7933438
201704,115654,694929,3,.56,"W","ITALY",33.4488,-79.5596,3326928,7933576
201704,115654,694929,4,.55,"E","ANDREWS",33.4489,-79.5606,3326934,7933636
201704,115655,694931,1,1.9,"WNW","MASONBORO",34.1886,-77.8816,3411316,7752896
201704,115655,694931,2,1.88,"WNW","MASONBORO",34.1884,-77.8814,3411304,7752884
201704,115655,694931,3,1.93,"W","MASONBORO",34.1852,-77.8832,3411112,7752992
201704,115655,694931,4,1.95,"W","MASONBORO",34.1852,-77.8835,3411112,7753010
201704,115655,694942,1,3.43,"WNW","HAMPSTEAD",34.3838,-77.7778,3423028,7746668
201704,115655,694942,2,3.42,"WNW","HAMPSTEAD",34.3839,-77.7776,3423034,7746656
201704,115655,694942,3,3.42,"WNW","HAMPSTEAD",34.3837,-77.7776,3423022,7746656
201704,115655,694942,4,3.42,"WNW","HAMPSTEAD",34.3837,-77.7777,3423022,7746662
201704,115655,694957,1,1.73,"N","ROCKY PT",34.4549,-77.8842,3427294,7753052
201704,115655,694957,2,1.74,"N","ROCKY PT",34.4549,-77.8837,3427294,7753022
201704,115655,694957,3,1.71,"N","ROCKY PT",34.4546,-77.8836,3427276,7753016
201704,115655,694957,4,1.71,"N","ROCKY PT",34.4545,-77.884,3427270,7753040
201704,115655,694962,1,2.46,"SE","PENDERLEA",34.6243,-78.02,3437458,781200
201704,115655,694962,2,2.4,"SW","WATHA",34.6239,-77.9977,3437434,7759862
201704,115655,694962,3,2.62,"W","VAN EDEN",34.6169,-77.996,3437014,7759760
201704,115655,694962,4,3.41,"SE","PENDERLEA",34.6132,-78.0101,3436792,78606
201704,115655,694963,1,1.45,"SE","ASHTON",34.463,-77.8853,3427780,7753118
201704,115655,694963,2,1.46,"SE","ASHTON",34.4631,-77.8847,3427786,7753082
201704,115655,694963,3,1.55,"SE","ASHTON",34.4616,-77.8843,3427696,7753058
201704,115655,694963,4,1.52,"SSE","ASHTON",34.4616,-77.8855,3427696,7753130
201704,115655,694964,1,2.4,"NW","BURGAW",34.5752,-77.959,3434512,7757540
201704,115655,694964,2,1.81,"NNW","BURGAW",34.5729,-77.9452,3434374,7756712
201704,115655,694964,3,1.5,"NW","BURGAW",34.5674,-77.9458,3434044,7756748
201704,115655,694964,4,2.09,"NW","BURGAW",34.5685,-77.9591,3434110,7757546
201704,115655,694965,1,1.14,"N","BURGAW",34.5665,-77.9321,3433990,7755926
201704,115655,694965,2,.82,"NNW","BURGAW",34.5614,-77.934,3433684,7756040
201704,115655,694965,3,1.16,"NNW","BURGAW",34.5647,-77.9398,3433882,7756388
201704,115655,694965,4,1.4,"NNW","BURGAW",34.5696,-77.9361,3434176,7756166
201704,115655,694970,1,1.83,"NE","MALPASS CORNER",34.5211,-78.0306,3431266,781836
201704,115655,694970,2,1.54,"NE","MALPASS CORNER",34.5141,-78.0292,3430846,781752
201704,115655,694970,3,2.01,"NE","MALPASS CORNER",34.5162,-78.0206,3430972,781236
201704,115655,694970,4,2.22,"NE","MALPASS CORNER",34.5233,-78.0232,3431398,781392
201704,115655,694971,1,1.97,"W","BURGAW",34.546,-77.9644,3432760,7757864
201704,115655,694971,2,1.8,"WSW","BURGAW",34.5441,-77.9608,3432646,7757648
201704,115655,694971,3,2.46,"SW","BURGAW",34.5273,-77.9632,3431638,7757792
201704,115655,694971,4,3.14,"WSW","BURGAW",34.5301,-77.9796,3431806,7758776
201704,115656,694932,1,.89,"NW","LEFORS",35.44,-100.83,3526400,10049800
201704,115656,694933,1,1.32,"ENE","LEFORS",35.44,-100.8,3526400,10048000
201704,115656,694934,1,1.82,"WNW","LEFORS",35.44,-100.85,3526400,10051000
201704,115656,694935,1,1.69,"E","LEFORS",35.43,-100.79,3525800,10047400
201704,115656,694936,1,6.53,"WSW","LEFORS",35.4,-100.93,3524000,10055800
201704,115656,694937,1,1.13,"E","LEFORS",35.43,-100.8,3525800,10048000
201704,115656,694938,1,4.83,"SW","LEFORS",35.38,-100.88,3522800,10052800
201704,115656,694939,1,7.61,"WSW","LEFORS",35.4,-100.95,3524000,10057000
201704,115656,694940,1,4.18,"S","PAMPA",35.47,-100.96,3528200,10057600
201704,115656,694941,1,8.35,"WSW","LEFORS",35.39,-100.96,3523400,10057600
201704,115656,694943,1,13.56,"SSE","KINGS MILL",35.29,-101.01,3517400,101600
201704,115656,694944,1,15.29,"S","KINGS MILL",35.26,-101.04,3515600,1012400
201704,115656,694945,1,13.13,"SW","LEFORS",35.3,-100.99,3518000,10059400
201704,115656,694946,1,7.46,"NNW","GROOM",35.3,-101.15,3518000,1019000
201704,115656,694947,1,6.62,"NW","GROOM",35.27,-101.18,3516200,10110800
201704,115656,694948,1,5.56,"N","GROOM",35.28,-101.11,3516800,1016600
201704,115656,694949,1,4.84,"NW","GROOM",35.25,-101.16,3515000,1019600
201704,115656,694950,1,4.84,"NW","GROOM",35.25,-101.16,3515000,1019600
201704,115656,694951,1,3.95,"NW","GROOM",35.24,-101.15,3514400,1019000
201704,115656,694952,1,7.34,"E","CONWAY",35.2,-101.25,3512000,10115000
201704,115656,694953,1,8.62,"ENE","CONWAY",35.25,-101.24,3515000,10114400
201704,115656,694954,1,4.52,"W","GROOM",35.2,-101.18,3512000,10110800
201704,115656,694955,1,1.32,"WNW","GROOM",35.21,-101.12,3512600,1017200
201704,115656,694956,1,7.34,"E","CONWAY",35.2,-101.25,3512000,10115000
201704,115656,694958,1,.56,"W","GROOM",35.2,-101.11,3512000,1016600
201704,115656,694959,1,4.18,"N","CLAUDE",35.18,-101.36,3510800,10121600
201704,115656,694960,1,.57,"E","GOODNIGHT",35.03,-101.19,351800,10111400
201704,115656,694961,1,4.57,"W","CLAUDE",35.11,-101.45,356600,10127000
201704,115669,695113,1,.87,"SW","BATTLE GROUND",40.51,-86.84,4030600,8650400
201704,115669,695114,1,1.48,"NNW","WEST LAFAYETTE",40.47,-86.91,4028200,8654600
201704,115669,695115,1,1.05,"E","BATTLE GROUND",40.52,-86.81,4031200,8648600
201704,115669,695116,1,.69,"N","CRAWFORDSVILLE",40.04,-86.9,402400,8654000
201704,115670,695118,1,.87,"NE","LIZTON",39.89,-86.54,3953400,8632400
201704,115670,695119,1,.86,"WNW","CLOVERDALE",39.5243,-86.8151,3931458,8648906
201704,115670,695120,1,.87,"SE","MARTINSVILLE",39.42,-86.42,3925200,8625200
201704,115670,695121,1,1.61,"E","PT COMMERCE",39.12,-86.94,397200,8656400
201704,115670,695122,1,1.85,"NNE","MILLHOUSEN",39.2457,-85.4206,3914742,8525236
201704,115670,695122,2,2.58,"S","SMYRNA",39.2327,-85.3713,3913962,8522278
201704,115671,695123,1,1.27,"WSW","BRAZIL",39.52,-87.14,3931200,878400
201704,115671,695124,1,1.04,"SSW","PIMENTO",39.3063,-87.3879,3918378,8723274
201704,115671,695127,1,.66,"SW","FOX RIDGE",39.6138,-86.8395,3936828,8650370
201704,115671,695128,1,2.11,"NW","JAMESTOWN",39.95,-86.66,3957000,8639600
201704,115671,695129,1,0,"N","FILLMORE",39.67,-86.75,3940200,8645000
201704,115671,695130,1,0,"N","FILLMORE",39.67,-86.75,3940200,8645000
201704,115671,695131,1,0,"N","LEBANON",40.05,-86.47,403000,8628200
201704,115671,695132,1,1.74,"WSW","DANVILLE",39.76,-86.56,3945600,8633600
201704,115671,695134,1,2.07,"S","ADVANCE",39.97,-86.62,3958200,8637200
201704,115671,695135,1,.69,"N","KEMPTON",40.29,-86.23,4017400,8613800
201704,115671,695137,1,.69,"N","KEMPTON",40.29,-86.23,4017400,8613800
201704,115671,695139,1,2.63,"W","SHARPSVILLE",40.38,-86.13,4022800,867800
